Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260901,120011,25.911712515,-80.13725649,-2.5,-0.5,176.9,0.0,43.7,-0.04,0.01,-1.01,-2.56,Waypoint,27.5,35.1,90126.0,115935.0,30.063,46387.13,29.96,0.06,0.04,0.91,88.39,5.66,-0.23,1.2
20260901,120012,25.911708296666667,-80.13725526,-2.2,-0.2,174.6,0.0,43.7,-0.02,-0.0,-1.01,4.39,Waypoint,12.2,12.2,90126.0,115936.0,30.046,46360.39,29.95,0.06,0.04,0.9,88.34,5.66,-0.24,1.2
20260901,120014,25.911708296666667,-80.13725526,-2.0,-0.2,173.2,0.0,43.7,-0.01,-0.0,-0.99,3.29,Waypoint,33.0,-5.9,90126.0,115937.0,30.033,46346.96,29.94,0.06,0.04,0.88,88.29,5.66,-0.24,1.2
20260901,120014,25.911695893333334,-80.13725265,-1.1,-0.4,170.8,0.0,43.6,0.01,0.04,-0.95,0.3,Waypoint,33.0,-1.1,90126.0,115938.0,30.024,46334.05,29.93,0.06,0.04,0.85,88.25,5.66,-0.25,1.2
20260901,120015,25.911687443333335,-80.13725074,-1.7,-0.4,172.5,0.0,43.6,-0.01,0.03,-0.98,-0.76,Waypoint,34.0,7.4,90126.0,115939.0,30.018,46336.78,29.93,0.06,0.039,0.88,88.22,5.66,-0.24,1.2
20260901,120016,25.91167777,-80.13724852666667,-2.2,-0.3,167.7,0.0,43.6,-0.03,0.01,-1.02,1.0,Waypoint,33.8,2.7,90126.0,115940.0,30.017,46336.99,29.93,0.06,0.039,0.9,88.2,5.65,-0.25,1.2
20260901,120018,25.911667375,-80.137246135,-1.8,-0.2,169.9,0.0,43.6,-0.01,0.0,-1.0,-0.41,Waypoint,32.0,0.0,90126.0,115941.0,30.018,46339.18,29.93,0.06,0.039,0.93,88.19,5.65,-0.25,1.2
20260901,120019,25.911657238333333,-80.13724363166666,-2.8,-0.2,11.4,0.0,43.6,-0.06,-0.01,-0.98,-0.62,Waypoint,4.7,-4.7,90126.0,115942.0,30.02,46349.01,29.94,0.06,0.039,0.91,88.2,5.65,-0.23,1.2
20260901,120020,25.91164845833333,-80.13724130833333,-1.9,-0.1,14.9,0.0,43.6,-0.04,-0.0,-1.02,-3.3,Waypoint,-0.3,-64.0,90126.0,115943.0,30.025,46363.2,29.95,0.06,0.039,0.95,88.23,5.66,-0.23,1.2
20260901,120021,25.91164049,-80.13723813833333,-1.2,0.8,12.4,0.0,43.6,-0.02,0.01,-1.04,-16.9,Waypoint,-5.2,-75.2,90126.0,115944.0,30.03,46377.29,29.96,0.06,0.039,0.98,88.28,5.66,-0.24,1.2
20260901,120022,25.911634366666668,-80.13723229166666,-2.0,1.3,11.6,0.0,43.7,-0.06,-0.11,-1.1,-24.68,Waypoint,-5.2,-75.2,90126.0,115945.0,30.042,46399.26,29.97,0.06,0.04,0.97,88.39,5.66,-0.25,1.2
20260901,120023,25.911632065,-80.13722571,-2.1,1.5,46.8,0.0,43.7,-0.13,0.02,-1.07,-25.74,Waypoint,-6.3,-62.6,90126.0,115946.0,30.055,46396.26,29.97,0.06,0.04,0.96,88.51,5.67,-0.25,1.2
20260901,120024,25.911632733333334,-80.137220525,-1.7,0.0,68.4,0.0,43.7,-0.03,-0.01,-0.98,-18.12,Waypoint,-2.2,-2.2,90126.0,115947.0,30.071,46405.39,29.98,0.06,0.04,0.94,88.69,5.68,-0.26,1.2
20260901,120025,0.0,0.0,-2.3,0.6,78.0,0.0,43.7,-0.05,-0.01,-1.0,-9.96,Waypoint,-0.9,12.3,90126.0,115948.0,30.085,46404.01,29.98,0.06,0.04,0.97,88.88,5.69,-0.26,1.2
20260901,120026,25.911634905,-80.13721487833334,-2.0,0.5,77.8,0.0,43.7,-0.02,-0.02,-1.0,-4.59,Waypoint,30.5,38.3,90126.0,115949.0,30.099,46402.22,29.97,0.06,0.04,1.01,89.12,5.71,-0.27,1.2
20260901,120027,25.91163636,-80.13721083333333,-2.1,-0.3,74.4,0.0,43.7,-0.02,0.04,-1.05,2.24,Waypoint,17.3,17.3,90126.0,115950.0,30.111,46408.1,29.98,0.06,0.04,0.98,89.34,5.72,-0.26,1.2
20260901,120028,25.91163821,-80.13720476833333,-1.6,0.2,74.9,0.0,43.7,-0.02,0.06,-1.0,2.5,Waypoint,31.0,6.2,90126.0,115951.0,30.124,46414.29,29.98,0.06,0.04,1.0,89.61,5.73,-0.25,1.2
20260901,120029,25.911640725,-80.13719705166666,-1.8,1.1,80.4,0.0,43.7,-0.04,-0.01,-1.02,-0.17,Waypoint,25.2,21.7,90126.0,115952.0,30.134,46408.68,29.98,0.06,0.04,0.97,89.83,5.75,-0.25,1.2
20260901,120030,25.9116439,-80.13718782833334,-1.5,-0.1,78.8,0.0,43.7,-0.03,0.02,-1.01,2.83,Waypoint,29.0,14.5,90126.0,115953.0,30.139,46405.19,29.97,0.06,0.04,0.97,90.06,5.76,-0.25,1.2
20260901,120031,25.911647235,-80.13717758333334,-1.4,-1.4,71.0,0.0,43.7,-0.02,0.0,-0.98,0.34,Waypoint,34.0,2.8,90126.0,115954.0,30.143,46399.66,29.97,0.06,0.04,0.94,90.23,5.77,-0.25,1.2
20260901,120032,25.911650726666668,-80.13716657833334,-1.5,-1.4,66.7,0.0,43.7,-0.02,-0.0,-0.95,-0.69,Waypoint,30.0,-7.9,90126.0,115955.0,30.144,46396.34,29.97,0.06,0.04,0.92,90.38,5.78,-0.26,1.2
20260901,120033,25.91165433666667,-80.13715537,-1.6,-0.5,63.5,0.0,43.7,-0.02,-0.01,-0.89,-1.05,Waypoint,31.4,-8.8,90126.0,115956.0,30.144,46392.81,29.97,0.06,0.04,0.92,90.51,5.79,-0.26,1.2
20260901,120034,25.911658645,-80.13714291333334,-1.7,-0.5,70.2,0.0,43.7,-0.08,0.04,-0.97,-0.6,Waypoint,34.0,3.0,90126.0,115957.0,30.145,46396.42,29.97,0.06,0.04,0.93,90.62,5.8,-0.27,1.2
20260901,120035,25.911662628333332,-80.137131285,-1.8,-0.5,69.4,0.0,43.7,-0.03,-0.01,-1.0,-0.19,Waypoint,34.0,0.0,90126.0,115958.0,30.143,46410.13,29.98,0.06,0.04,0.93,90.71,5.8,-0.27,1.2
20260901,120036,25.911666648333334,-80.137119455,-2.1,-0.4,67.0,0.0,43.7,-0.05,0.02,-0.98,-0.23,Waypoint,32.6,-5.5,90126.0,115959.0,30.143,46468.34,30.02,0.06,0.04,0.87,90.8,5.81,-0.26,1.2
20260901,120037,25.91167068,-80.13710773833333,-2.0,0.0,69.7,0.0,43.7,-0.02,-0.03,-1.04,0.02,Waypoint,34.0,4.6,90126.0,120000.0,30.148,46531.3,30.07,0.06,0.04,0.86,90.88,5.81,-0.24,1.2
20260901,120038,25.911674855,-80.13709603666666,-2.0,-0.0,71.1,0.0,43.7,-0.04,0.02,-1.03,0.01,Waypoint,33.0,6.2,90126.0,120001.0,30.156,46593.45,30.11,0.06,0.04,0.87,90.96,5.81,-0.25,1.2
20260901,120039,25.911679006666667,-80.13708431166667,-1.8,-0.4,70.3,0.0,43.7,-0.05,0.0,-1.01,0.57,Waypoint,34.0,4.5,90126.0,120002.0,30.168,46643.36,30.15,0.06,0.04,0.85,91.02,5.82,-0.23,1.2
20260901,120040,25.911683081666666,-80.13707258166667,-1.7,-0.4,71.2,0.0,43.7,-0.04,0.08,-0.99,0.04,Waypoint,34.0,7.8,90126.0,120003.0,30.178,46674.35,30.17,0.06,0.04,0.87,91.07,5.82,-0.24,1.2
20260901,120041,25.91168715,-80.137060815,-1.8,-0.2,69.1,0.0,43.7,-0.05,0.01,-0.99,-0.26,Waypoint,33.6,2.8,90126.0,120004.0,30.187,46696.2,30.18,0.06,0.04,0.87,91.1,5.82,-0.24,1.2
20260901,120042,25.91169116,-80.137049125,-2.1,-1.1,65.8,0.0,43.7,-0.05,0.06,-0.97,-0.89,Waypoint,31.0,-1.0,90126.0,120005.0,30.192,46713.74,30.2,0.06,0.04,0.9,91.14,5.82,-0.23,1.2
20260901,120043,25.91169506,-80.13703767833333,-2.1,-1.2,61.0,0.0,43.7,-0.05,0.04,-0.98,-1.22,Waypoint,28.0,-14.3,90126.0,120006.0,30.196,46717.48,30.2,0.06,0.04,0.89,91.18,5.82,-0.23,1.2
20260901,120044,25.911699416666668,-80.137025145,-2.0,-0.4,63.6,0.0,43.7,-0.03,0.03,-1.01,-1.1,Waypoint,30.0,-4.6,90126.0,120007.0,30.198,46716.5,30.2,0.06,0.04,0.89,91.22,5.82,-0.24,1.2
20260901,120045,25.911703436666667,-80.137013845,-2.7,0.1,264.0,0.0,43.7,-0.06,0.03,-1.01,0.15,Waypoint,7.5,7.5,90126.0,120008.0,30.2,46717.64,30.2,0.06,0.04,0.87,91.27,5.83,-0.23,1.2
20260901,120045,25.911703436666667,-80.137013845,-2.7,0.1,264.0,0.0,43.7,-0.06,0.03,-1.01,0.15,Waypoint,7.5,7.5,90126.0,120009.0,30.203,46720.46,30.2,0.06,0.04,0.9,91.35,5.83,-0.23,1.2
20260901,120047,25.911710631666665,-80.13699519166667,-2.8,0.2,270.3,0.0,43.7,-0.06,-0.01,-1.01,-0.37,Waypoint,5.0,-5.0,90126.0,120010.0,30.208,46730.97,30.21,0.06,0.04,0.99,91.43,5.84,-0.23,1.2
20260901,120047,25.911710631666665,-80.13699519166667,-1.6,0.6,269.8,0.0,43.7,-0.04,-0.01,-1.01,-7.59,Waypoint,-0.4,-69.6,90126.0,120011.0,30.218,46724.71,30.2,0.06,0.04,0.95,91.52,5.84,-0.24,1.2
20260901,120048,25.911715716666667,-80.13698783833334,-1.9,1.3,266.9,0.0,43.7,-0.09,-0.03,-1.21,-20.95,Waypoint,-5.2,-75.2,90126.0,120012.0,30.222,46675.99,30.17,0.06,0.04,0.97,91.55,5.84,-0.24,1.2
20260901,120049,25.911721851666666,-80.13698456666667,-2.3,1.8,292.1,0.0,43.7,-0.1,-0.11,-1.02,-24.67,Waypoint,-4.4,-63.4,90126.0,120013.0,30.221,46622.58,30.13,0.06,0.041,0.97,91.54,5.84,-0.24,1.2
20260901,120050,25.911726606666665,-80.136984995,-2.4,0.3,317.3,0.0,43.8,-0.06,-0.04,-1.01,-18.78,Waypoint,0.0,0.0,90126.0,120014.0,30.215,46557.81,30.08,0.06,0.041,0.97,91.5,5.84,-0.25,1.2
20260901,120051,25.911729956666665,-80.13698644833333,-1.5,-0.0,325.3,0.0,43.8,-0.05,0.0,-0.97,-11.87,Waypoint,-0.8,11.9,90126.0,120015.0,30.203,46502.05,30.04,0.06,0.041,0.97,91.4,5.84,-0.25,1.2
20260901,120052,25.911732565,-80.13698803166666,-2.1,-0.2,324.7,0.0,43.8,-0.02,0.01,-1.01,-6.46,Waypoint,12.7,12.7,90126.0,120016.0,30.19,46450.71,30.01,0.06,0.041,0.95,91.28,5.83,-0.25,1.2
20260901,120053,25.91173578,-80.13698994666667,-2.0,0.0,321.8,0.0,43.8,-0.07,0.01,-1.03,-1.72,Waypoint,25.0,-12.7,90126.0,120017.0,30.174,46416.04,29.98,0.06,0.041,0.98,91.1,5.82,-0.24,1.2
20260901,120054,25.911740881666667,-80.13699306166667,-1.4,0.5,320.7,0.0,43.7,-0.01,-0.05,-0.99,-2.39,Waypoint,27.0,-8.1,90126.0,120018.0,30.16,46381.79,29.96,0.06,0.041,1.0,90.92,5.81,-0.24,1.2
20260901,120055,25.911746316666665,-80.13699693666666,-1.8,0.7,325.8,0.0,43.7,-0.02,-0.04,-1.0,-1.42,Waypoint,33.0,1.7,90126.0,120019.0,30.145,46363.39,29.94,0.06,0.041,1.02,90.67,5.8,-0.24,1.2
20260901,120056,25.91175275333333,-80.137001795,-1.0,0.6,320.4,0.0,43.7,-0.01,-0.04,-0.98,1.57,Waypoint,35.8,-4.5,90126.0,120020.0,30.133,46344.99,29.93,0.06,0.04,1.03,90.43,5.79,-0.24,1.2
20260901,120057,25.911760113333333,-80.13700733833333,-1.0,0.3,320.6,0.0,43.7,-0.0,-0.01,-0.99,-0.06,Waypoint,30.0,-10.9,90126.0,120021.0,30.119,46337.89,29.93,0.06,0.04,1.02,90.13,5.77,-0.24,1.2
20260901,120058,25.911768041666665,-80.13701379166666,-1.6,0.0,326.8,0.0,43.7,0.01,0.0,-1.01,-0.73,Waypoint,33.0,5.8,90126.0,120022.0,30.109,46330.75,29.92,0.06,0.04,1.04,89.84,5.75,-0.23,1.2
20260901,120059,25.911776583333335,-80.13702077,-1.4,-0.3,323.4,0.0,43.7,-0.05,0.01,-0.99,0.29,Waypoint,32.1,-1.9,90126.0,120023.0,30.099,46319.61,29.91,0.06,0.041,1.02,89.51,5.73,-0.23,1.2
20260901,120100,25.911785051666666,-80.13702770666667,-1.8,-0.3,329.4,0.0,43.7,-0.04,-0.02,-1.01,-0.53,Waypoint,33.6,7.6,90126.0,120024.0,30.088,46325.86,29.92,0.06,0.041,1.07,89.24,5.71,-0.22,1.2
20260901,120101,25.91179385,-80.13703494333333,-2.1,-0.2,327.0,0.0,43.7,-0.03,-0.0,-1.02,0.31,Waypoint,33.0,3.4,90126.0,120025.0,30.08,46368.03,29.95,0.06,0.041,1.09,89.01,5.7,-0.22,1.2
20260901,120102,25.911802986666668,-80.13704239,-1.6,-0.3,323.0,0.0,43.7,-0.06,0.03,-1.03,-0.63,Waypoint,33.0,-0.6,90126.0,120026.0,30.081,46448.34,30.01,0.06,0.041,1.11,88.85,5.69,-0.19,1.2
20260901,120103,25.911811925,-80.13704973833333,-1.7,-0.4,330.5,0.0,43.7,-0.04,-0.0,-1.02,0.24,Waypoint,30.2,10.2,90126.0,120027.0,30.086,46516.32,30.06,0.06,0.041,1.11,88.72,5.68,-0.18,1.2
20260901,120104,25.91182175166667,-80.13705757333334,-2.0,-0.1,322.3,0.0,43.7,-0.03,0.01,-0.99,-0.11,Waypoint,33.8,3.0,90126.0,120028.0,30.096,46571.21,30.1,0.06,0.042,1.13,88.64,5.67,-0.17,1.2
20260901,120105,25.911830886666667,-80.13706500833334,-1.8,-0.2,322.8,0.0,43.7,-0.03,0.03,-0.99,-0.85,Waypoint,33.0,1.2,90126.0,120029.0,30.107,46599.88,30.12,0.06,0.042,1.13,88.55,5.66,-0.16,1.2
20260901,120106,25.911839801666666,-80.13707244333334,-1.6,-0.3,324.0,0.0,43.7,-0.04,0.02,-1.0,-0.38,Waypoint,34.0,1.7,90126.0,120030.0,30.112,46604.31,30.12,0.06,0.042,1.11,88.51,5.66,-0.16,1.2
20260901,120107,25.911848601666666,-80.13707990666667,-1.9,-0.2,326.8,0.0,43.7,-0.04,0.03,-1.02,-0.57,Waypoint,32.0,9.9,90126.0,120031.0,30.115,46610.79,30.12,0.06,0.043,1.07,88.42,5.65,-0.16,1.2
20260901,120108,25.911857605,-80.13708763666666,-1.7,-0.2,326.5,0.0,43.8,-0.04,0.02,-0.99,-0.78,Waypoint,32.0,10.8,90126.0,120032.0,30.115,46618.07,30.13,0.06,0.043,1.04,88.38,5.65,-0.16,1.2
20260901,120109,25.911866541666665,-80.13709534833333,-1.8,-0.3,325.6,0.0,43.8,-0.07,-0.03,-0.99,0.58,Waypoint,33.0,3.2,90126.0,120033.0,30.114,46623.53,30.13,0.06,0.043,1.06,88.29,5.65,-0.15,1.2
20260901,120110,25.911875261666665,-80.13710274,-2.1,-0.1,329.5,0.0,43.8,-0.07,0.0,-1.0,-0.33,Waypoint,31.5,10.8,90126.0,120034.0,30.112,46620.5,30.13,0.06,0.043,1.03,88.24,5.64,-0.15,1.2
20260901,120111,25.911884116666666,-80.137110345,-1.8,-0.1,325.6,0.0,43.8,-0.02,-0.04,-0.97,0.01,Waypoint,33.0,8.7,90126.0,120035.0,30.107,46605.92,30.12,0.06,0.043,0.98,88.16,5.64,-0.17,1.2
20260901,120112,25.911893008333333,-80.13711791833333,-1.7,-0.2,325.5,0.0,43.8,-0.05,0.04,-0.96,-0.34,Waypoint,32.6,7.5,90126.0,120036.0,30.098,46594.51,30.11,0.06,0.043,0.97,88.06,5.63,-0.17,1.2
20260901,120113,25.911901703333335,-80.1371254,-2.1,-0.1,329.6,0.0,43.8,-0.02,0.04,-0.99,0.03,Waypoint,31.7,14.1,90126.0,120037.0,30.087,46558.3,30.09,0.06,0.043,0.93,87.91,5.62,-0.17,1.2
20260901,120114,25.91191148,-80.137133705,-1.9,-0.1,325.7,0.0,43.8,-0.03,-0.02,-0.98,0.46,Waypoint,33.0,6.9,90126.0,120039.0,30.067,46514.33,30.06,0.06,0.043,0.91,87.74,5.62,-0.17,1.2
20260901,120115,25.911920368333334,-80.137141285,-1.8,-0.3,325.6,0.0,43.8,-0.04,0.01,-1.01,-0.08,Waypoint,33.0,7.0,90126.0,120039.0,30.055,46478.21,30.03,0.06,0.043,0.9,87.51,5.6,-0.16,1.2
20260901,120116,25.911929148333332,-80.13714875833334,-2.2,-0.3,322.2,0.0,43.8,0.01,0.01,-1.0,-0.78,Waypoint,33.5,1.8,90126.0,120040.0,30.035,46442.35,30.0,0.06,0.043,0.85,87.3,5.59,-0.18,1.2
20260901,120117,25.91193784,-80.13715643666667,-1.9,-0.4,323.0,0.0,43.8,-0.02,0.0,-0.98,-0.13,Waypoint,33.0,3.7,90126.0,120041.0,30.016,46410.42,29.98,0.06,0.043,0.84,87.05,5.58,-0.18,1.2
20260901,120118,25.91194658,-80.13716398333334,-1.9,-0.3,318.8,0.0,43.8,0.0,0.04,-0.99,-0.67,Waypoint,31.0,-5.1,90126.0,120042.0,29.995,46381.86,29.96,0.06,0.043,0.84,86.83,5.57,-0.18,1.2
20260901,120119,25.91195511,-80.13717157833334,-2.3,-0.2,321.9,0.0,43.8,-0.05,0.01,-0.98,-0.76,Waypoint,34.0,5.6,90126.0,120043.0,29.978,46351.42,29.94,0.06,0.043,0.83,86.59,5.55,-0.19,1.2
20260901,120120,25.911963905,-80.137179435,-1.9,-0.3,325.4,0.0,43.8,-0.06,-0.04,-1.01,0.49,Waypoint,32.0,8.9,90126.0,120045.0,29.958,46325.43,29.92,0.06,0.043,0.79,86.41,5.54,-0.19,1.2
20260901,120121,25.911972668333334,-80.13718719833334,-1.7,-0.3,324.0,0.0,43.8,-0.02,-0.04,-0.97,0.34,Waypoint,34.0,4.9,90126.0,120046.0,29.947,46302.34,29.91,0.06,0.043,0.77,86.21,5.53,-0.19,1.2
20260901,120122,25.91198129,-80.13719496166667,-2.2,-0.2,326.7,0.0,43.8,-0.05,0.01,-1.03,0.07,Waypoint,32.0,10.8,90126.0,120047.0,29.934,46273.6,29.89,0.06,0.043,0.75,86.05,5.53,-0.19,1.2
20260901,120123,25.911989945,-80.13720272833334,-2.2,-0.1,322.7,0.0,43.8,-0.08,-0.01,-0.98,-0.43,Waypoint,34.0,8.4,90126.0,120048.0,29.924,46252.84,29.87,0.06,0.043,0.73,85.86,5.51,-0.2,1.2
20260901,120124,25.911999421666668,-80.137211345,-2.0,-0.4,324.1,0.0,43.8,-0.03,0.01,-1.03,0.73,Waypoint,33.0,3.5,90126.0,120049.0,29.916,46243.92,29.87,0.06,0.043,0.76,85.71,5.51,-0.2,1.2
20260901,120125,25.912007838333334,-80.13721881,-2.3,-0.3,321.5,0.0,43.8,-0.05,0.05,-0.99,-0.2,Waypoint,32.9,3.1,90126.0,120050.0,29.905,46247.8,29.87,0.06,0.043,0.76,85.55,5.5,-0.19,1.2
20260901,120126,25.912016408333333,-80.13722646666666,-2.3,-0.2,323.6,0.0,43.8,-0.02,-0.0,-1.01,-0.59,Waypoint,34.0,8.9,90126.0,120051.0,29.9,46255.32,29.87,0.06,0.043,0.73,85.42,5.49,-0.18,1.2
20260901,120127,25.912025033333332,-80.13723418,-1.9,-0.3,323.4,0.0,43.8,-0.05,0.02,-1.0,0.54,Waypoint,34.0,6.0,90126.0,120052.0,29.892,46237.67,29.86,0.06,0.043,0.75,85.29,5.48,-0.19,1.2
20260901,120128,25.912033475,-80.137241855,-2.3,-0.2,327.3,0.0,43.8,-0.03,-0.0,-0.99,0.4,Waypoint,31.0,12.4,90126.0,120053.0,29.887,46208.56,29.84,0.06,0.044,0.74,85.19,5.48,-0.18,1.2
20260901,120129,25.912042091666667,-80.13724970333334,-2.5,-0.1,319.4,0.0,43.8,-0.07,-0.0,-1.0,-0.54,Waypoint,34.0,1.7,90126.0,120054.0,29.882,46192.95,29.83,0.06,0.044,0.71,85.11,5.47,-0.19,1.2
20260901,120130,25.912050791666665,-80.13725762833333,-2.0,-0.4,327.1,0.0,43.8,-0.05,0.01,-1.0,0.95,Waypoint,32.1,9.7,90126.0,120055.0,29.88,46184.16,29.82,0.06,0.044,0.72,85.06,5.47,-0.19,1.2
20260901,120131,25.9120593,-80.13726520666667,-2.2,-0.2,322.8,0.0,43.8,-0.05,0.02,-0.98,-1.06,Waypoint,34.0,0.9,90126.0,120056.0,29.878,46200.23,29.83,0.06,0.044,0.76,85.02,5.47,-0.19,1.2
20260901,120132,25.912067578333332,-80.13727286333334,-2.3,-0.5,327.8,0.0,43.8,-0.03,0.05,-1.0,0.08,Waypoint,31.0,15.5,90126.0,120057.0,29.88,46222.23,29.85,0.06,0.045,0.77,84.98,5.46,-0.19,1.2
20260901,120133,25.912076136666666,-80.13728060666666,-2.1,-0.5,325.5,0.0,43.8,-0.01,0.01,-0.97,0.15,Waypoint,32.0,6.5,90126.0,120058.0,29.881,46231.61,29.86,0.06,0.045,0.82,84.93,5.46,-0.19,1.2
20260901,120134,25.91208541,-80.13728903833334,-2.2,-0.4,320.3,0.0,43.8,-0.03,-0.0,-1.03,-0.52,Waypoint,33.2,0.2,90126.0,120059.0,29.883,46238.36,29.86,0.07,0.045,0.86,84.89,5.46,-0.19,1.2
20260901,120135,25.912093863333332,-80.13729677833334,-2.3,-0.3,323.2,0.0,43.8,-0.03,0.01,-1.02,-0.91,Waypoint,34.0,5.5,90126.0,120100.0,29.885,46248.36,29.87,0.07,0.045,0.87,84.85,5.45,-0.19,1.2
20260901,120136,25.912102448333332,-80.13730469333333,-2.0,-0.4,322.9,0.0,43.8,-0.04,0.04,-0.98,-0.35,Waypoint,34.0,5.8,90126.0,120101.0,29.887,46263.48,29.88,0.07,0.045,0.84,84.82,5.45,-0.2,1.2
20260901,120137,25.912111065,-80.13731259833334,-2.1,-0.5,326.6,0.0,43.8,-0.05,0.01,-0.98,0.57,Waypoint,31.1,12.1,90126.0,120102.0,29.889,46281.48,29.89,0.07,0.045,0.9,84.8,5.45,-0.19,1.2
20260901,120138,25.912119568333335,-80.13732031,-2.2,-0.2,323.1,0.0,43.8,-0.03,-0.03,-0.99,-0.14,Waypoint,33.0,4.9,90126.0,120103.0,29.892,46289.68,29.9,0.07,0.045,0.92,84.79,5.45,-0.17,1.2
20260901,120139,25.912128135,-80.137328225,-2.2,-0.5,318.5,0.0,43.8,-0.06,-0.01,-1.03,0.44,Waypoint,33.3,-0.8,90126.0,120104.0,29.895,46303.69,29.91,0.07,0.045,0.96,84.77,5.45,-0.17,1.2
20260901,120140,25.912136566666668,-80.13733594166666,-2.2,-0.3,327.6,0.0,43.8,-0.04,-0.02,-1.0,-0.75,Waypoint,31.5,15.8,90126.0,120105.0,29.898,46348.43,29.94,0.07,0.045,0.99,84.78,5.45,-0.16,1.2
20260901,120141,25.912144935,-80.13734367166667,-2.5,-0.4,326.9,0.0,43.8,-0.03,-0.01,-1.0,0.03,Waypoint,32.0,12.2,90126.0,120106.0,29.904,46382.8,29.97,0.07,0.045,1.01,84.79,5.45,-0.17,1.2
20260901,120142,25.912153291666666,-80.13735137333333,-2.2,-0.4,328.3,0.0,43.8,-0.04,-0.05,-1.03,0.23,Waypoint,31.0,13.8,90126.0,120107.0,29.907,46398.79,29.98,0.07,0.045,1.0,84.8,5.45,-0.17,1.2
20260901,120143,25.912161806666667,-80.13735917166667,-2.0,-0.3,321.9,0.0,43.8,-0.05,0.01,-0.99,0.34,Waypoint,33.0,1.2,90126.0,120108.0,29.91,46411.26,29.99,0.06,0.045,1.03,84.79,5.44,-0.17,1.2
20260901,120144,25.912171181666668,-80.13736779666667,-2.1,-0.5,329.7,0.0,43.8,-0.04,-0.03,-1.03,-0.23,Waypoint,33.2,11.0,90126.0,120109.0,29.911,46421.35,29.99,0.06,0.045,1.0,84.78,5.44,-0.16,1.2
20260901,120145,25.91217974,-80.13737569333334,-2.3,-0.5,322.9,0.0,43.8,0.0,0.03,-0.99,-0.1,Waypoint,34.0,4.7,90126.0,120110.0,29.912,46436.72,30.0,0.06,0.045,0.96,84.76,5.44,-0.17,1.2
20260901,120146,25.91218839,-80.13738358166667,-2.2,-0.6,322.9,0.0,43.8,-0.03,0.04,-0.97,0.26,Waypoint,34.0,3.4,90126.0,120111.0,29.914,46462.95,30.02,0.06,0.045,0.98,84.75,5.44,-0.17,1.2
20260901,120147,25.912196895,-80.13739138833333,-2.2,-0.5,327.7,0.0,43.8,-0.04,0.05,-1.01,0.1,Waypoint,33.0,10.3,90126.0,120112.0,29.916,46514.74,30.06,0.06,0.045,1.02,84.72,5.44,-0.16,1.2
20260901,120148,25.912205313333335,-80.13739914666667,-2.4,-0.2,322.9,0.0,43.8,-0.03,0.03,-1.04,-0.45,Waypoint,34.0,6.6,90126.0,120113.0,29.918,46570.34,30.1,0.06,0.045,1.0,84.68,5.43,-0.16,1.2
20260901,120149,25.912213815,-80.13740709666666,-2.1,-0.5,331.2,0.0,43.8,-0.04,-0.0,-1.02,1.17,Waypoint,29.0,17.0,90126.0,120114.0,29.921,46629.03,30.14,0.06,0.045,0.95,84.6,5.43,-0.16,1.2
20260901,120150,25.91222236833333,-80.137414915,-1.9,-0.4,322.5,0.0,43.8,-0.03,0.04,-1.0,-0.16,Waypoint,34.0,4.1,90126.0,120115.0,29.924,46658.09,30.16,0.07,0.045,0.93,84.5,5.42,-0.16,1.2
20260901,120151,25.912230898333334,-80.137422825,-2.1,-0.4,326.8,0.0,43.8,-0.04,0.02,-1.01,0.39,Waypoint,32.0,11.0,90126.0,120116.0,29.927,46686.11,30.18,0.07,0.045,0.93,84.37,5.41,-0.14,1.2
20260901,120152,25.912239561666667,-80.13743063,-2.0,-0.4,325.9,0.0,43.8,-0.04,-0.0,-0.97,0.26,Waypoint,33.0,9.2,90126.0,120117.0,29.931,46721.2,30.21,0.07,0.045,0.92,84.26,5.4,-0.15,1.2
20260901,120154,25.912248231666666,-80.13743841333333,-2.2,-0.4,323.4,0.0,43.8,-0.04,-0.02,-0.99,-0.18,Waypoint,34.0,5.4,90126.0,120118.0,29.934,46748.02,30.23,0.07,0.045,0.92,84.11,5.39,-0.15,1.2
20260901,120154,25.912257671666666,-80.137447,-2.2,-0.4,326.8,0.0,43.8,-0.03,0.01,-1.0,0.38,Waypoint,32.0,11.5,90126.0,120119.0,29.937,46759.32,30.24,0.07,0.045,0.93,83.94,5.38,-0.15,1.2
20260901,120155,25.91226629333333,-80.13745473666667,-2.1,-0.4,326.9,0.0,43.8,0.01,0.01,-1.02,0.13,Waypoint,32.1,11.2,90126.0,120120.0,29.94,46788.94,30.26,0.07,0.045,0.92,83.75,5.37,-0.16,1.2
20260901,120156,25.91227496833333,-80.13746236166666,-2.1,-0.4,321.8,0.0,43.8,-0.07,0.07,-0.99,-0.18,Waypoint,32.7,2.3,90126.0,120121.0,29.945,46830.29,30.29,0.07,0.045,0.96,83.59,5.36,-0.16,1.2
